time,x,y,theta,sigma_00,sigma_01,sigma_02,sigma_10,sigma_11,sigma_12,sigma_20,sigma_21,sigma_22,flag_sensor
1.749304595858890533e+09,-4.170341305419830391e+00,4.971291949916375685e+00,-3.137302770379715167e+00,1.675744029864836143e-03,3.948387790396293598e-15,-7.916259605635624536e-12,3.948387790396293598e-15,1.675744030814214957e-03,-3.090702979191319744e-08,-7.916259605635621305e-12,-3.090702979191319744e-08,4.694504537244661470e-03,0.000000000000000000e+00
1.749304595949134588e+09,-4.170933757951737597e+00,4.980489509088102729e+00,3.130663302660294356e+00,1.435235326826735363e-03,2.865994480432558305e-15,-1.397153758595486890e-12,2.865994480432557516e-15,1.435235327404648081e-03,-5.454832843475042526e-09,-1.397153758595485679e-12,-5.454832843475042526e-09,9.673831185281442672e-04,1.000000000000000000e+00
1.749304595949790955e+09,-4.170933757951737597e+00,4.980489509088102729e+00,3.130629134515991119e+00,1.436235326826735279e-03,2.865994480432558305e-15,-1.397153758595486890e-12,2.865994480432557516e-15,1.436235327404647997e-03,-5.454832843475042526e-09,-1.397153758595485679e-12,-5.454832843475042526e-09,2.185852797674978434e-03,0.000000000000000000e+00
1.749304595950495481e+09,-4.170933757951737597e+00,4.980489509088102729e+00,3.130597708301015913e+00,1.437235326826735195e-03,2.865994480432558305e-15,-1.397153758595486890e-12,2.865994480432557516e-15,1.437235327404647912e-03,-5.454832843475042526e-09,-1.397153758595485679e-12,-5.454832843475042526e-09,3.404322476821812493e-03,0.000000000000000000e+00
1.749304596010742426e+09,-4.170908329177462015e+00,4.980489114031794173e+00,3.130603432541981590e+00,1.438235326827265285e-03,3.487463532811585058e-14,1.343501916500488171e-09,3.487463532811585058e-14,1.438235329328540080e-03,8.111291498143180943e-08,1.343501916500488171e-09,8.111291498143180943e-08,4.622792155968646552e-03,0.000000000000000000e+00
1.749304596060004711e+09,-4.170933757951737597e+00,4.980489509088102729e+00,3.130688044246749513e+00,1.439235326826925196e-03,1.510649437125737157e-14,-4.827612870863166283e-10,1.510649437125737157e-14,1.439235328192537680e-03,-3.643902327632494810e-08,-4.827612870863166283e-10,-3.643902327632494810e-08,5.841261835115480611e-03,0.000000000000000000e+00
1.749304596139968395e+09,-4.165657216602246748e+00,4.985339072180222431e+00,3.120575423652818259e+00,1.258156935937534363e-03,9.640136407618676185e-15,-7.283866606561231150e-11,9.640136407618677763e-15,1.258156936837426937e-03,-5.497892890600421224e-09,-7.283866606561229857e-11,-5.497892890600423706e-09,1.008168712881300040e-03,1.000000000000000000e+00
1.749304596140215397e+09,-4.165657216602246748e+00,4.985339072180222431e+00,3.120520911238656936e+00,1.259156935937534279e-03,9.640136407618676185e-15,-7.283866606561231150e-11,9.640136407618677763e-15,1.259156936837426853e-03,-5.497892890600421224e-09,-7.283866606561229857e-11,-5.497892890600423706e-09,2.226638392028134315e-03,0.000000000000000000e+00
1.749304596184724331e+09,-4.165657216602246748e+00,4.985339072180222431e+00,3.120539701275807154e+00,1.260156935937534195e-03,9.640136407618676185e-15,-7.283866606561231150e-11,9.640136407618677763e-15,1.260156936837426769e-03,-5.497892890600421224e-09,-7.283866606561229857e-11,-5.497892890600423706e-09,3.445108071174968374e-03,0.000000000000000000e+00
1.749304596245257616e+09,-4.165657216602246748e+00,4.985339072180222431e+00,3.120495045033821135e+00,1.261156935937534111e-03,9.640136407618676185e-15,-7.283866606561231150e-11,9.640136407618677763e-15,1.261156936837426685e-03,-5.497892890600421224e-09,-7.283866606561229857e-11,-5.497892890600423706e-09,4.663577750321802433e-03,0.000000000000000000e+00
1.749304596271423817e+09,-4.165657216602246748e+00,4.985339072180222431e+00,3.120480323852079962e+00,1.262156935937534027e-03,9.640136407618676185e-15,-7.283866606561231150e-11,9.640136407618677763e-15,1.262156936837426600e-03,-5.497892890600421224e-09,-7.283866606561229857e-11,-5.497892890600423706e-09,5.882047429468636492e-03,0.000000000000000000e+00
1.749304596339724064e+09,-4.162470491460850575e+00,4.991774579461547567e+00,-3.120567796271092043e+00,1.120706222721858710e-03,7.555996955593089560e-15,-1.109852225308151833e-11,7.555996955593091138e-15,1.120706223427994815e-03,-8.377210880755100979e-10,-1.109852225308150863e-11,-8.377210880755102013e-10,1.009376688271660131e-03,1.000000000000000000e+00
1.749304596339987040e+09,-4.162470491460850575e+00,4.991774579461547567e+00,-3.120569944353738912e+00,1.121706222721858626e-03,7.555996955593089560e-15,-1.109852225308151833e-11,7.555996955593091138e-15,1.121706223427994730e-03,-8.377210880755100979e-10,-1.109852225308150863e-11,-8.377210880755102013e-10,2.227846367418494407e-03,0.000000000000000000e+00
1.749304596385589361e+09,-4.162470491460850575e+00,4.991774579461547567e+00,-3.120582580532197614e+00,1.122706222721858542e-03,7.555996955593089560e-15,-1.109852225308151833e-11,7.555996955593091138e-15,1.122706223427994646e-03,-8.377210880755100979e-10,-1.109852225308150863e-11,-8.377210880755102013e-10,3.446316046565328466e-03,0.000000000000000000e+00
1.749304596445094109e+09,-4.162470491460850575e+00,4.991774579461547567e+00,-3.120585524768466179e+00,1.123706222721858458e-03,7.555996955593089560e-15,-1.109852225308151833e-11,7.555996955593091138e-15,1.123706223427994562e-03,-8.377210880755100979e-10,-1.109852225308150863e-11,-8.377210880755102013e-10,4.664785725712162524e-03,0.000000000000000000e+00
1.749304596504552364e+09,-4.162470491460850575e+00,4.991774579461547567e+00,-3.120562072030321321e+00,1.124706222721858374e-03,7.555996955593089560e-15,-1.109852225308151833e-11,7.555996955593091138e-15,1.124706223427994478e-03,-8.377210880755100979e-10,-1.109852225308150863e-11,-8.377210880755102013e-10,5.883255404858996583e-03,0.000000000000000000e+00
1.749304596535594463e+09,-4.156123654486854058e+00,4.995488380291754460e+00,-3.134956914506934034e+00,1.010998582978022125e-03,6.104349878414738952e-15,-1.711699312711234053e-12,6.104349878414740529e-15,1.010998583548515430e-03,-1.291997779512411068e-10,-1.711699312711233245e-12,-1.291997779512411843e-10,1.009412254163726853e-03,1.000000000000000000e+00
1.749304596565907001e+09,-4.156123654486854058e+00,4.995488380291754460e+00,-3.134978813010816712e+00,1.011998582978022041e-03,6.104349878414738952e-15,-1.711699312711234053e-12,6.104349878414740529e-15,1.011998583548515346e-03,-1.291997779512411068e-10,-1.711699312711233245e-12,-1.291997779512411843e-10,2.227881933310560912e-03,0.000000000000000000e+00
1.749304596593649864e+09,-4.156123654486854058e+00,4.995488380291754460e+00,-3.135010997305559766e+00,1.012998582978021957e-03,6.104349878414738952e-15,-1.711699312711234053e-12,6.104349878414740529e-15,1.012998583548515262e-03,-1.291997779512411068e-10,-1.711699312711233245e-12,-1.291997779512411843e-10,3.446351612457394971e-03,0.000000000000000000e+00
1.749304596656769037e+09,-4.156123654486854058e+00,4.995488380291754460e+00,-3.135012286156109607e+00,1.013998582978021873e-03,6.104349878414738952e-15,-1.711699312711234053e-12,6.104349878414740529e-15,1.013998583548515178e-03,-1.291997779512411068e-10,-1.711699312711233245e-12,-1.291997779512411843e-10,4.664821291604229030e-03,0.000000000000000000e+00
1.749304596707361460e+09,-4.156123654486854058e+00,4.995488380291754460e+00,-3.134956914506933590e+00,1.014998582978021788e-03,6.104349878414738952e-15,-1.711699312711234053e-12,6.104349878414740529e-15,1.014998583548515094e-03,-1.291997779512411068e-10,-1.711699312711233245e-12,-1.291997779512411843e-10,5.883290970751063088e-03,0.000000000000000000e+00
1.749304596731146097e+09,-4.155677519650430085e+00,4.999061976472289004e+00,-3.117677562161953020e+00,9.214695538377511153e-04,5.031162110138622490e-15,-2.666193872254398813e-13,5.031162110138624068e-15,9.214695543079481303e-04,-2.012454253552105404e-11,-2.666193872254396289e-13,-2.012454253552105404e-11,1.009413301131399784e-03,1.000000000000000000e+00
1.749304596770033360e+09,-4.155677519650430085e+00,4.999061976472289004e+00,-3.117719008782363854e+00,9.224695538377511396e-04,5.031162110138622490e-15,-2.666193872254398813e-13,5.031162110138624068e-15,9.224695543079481546e-04,-2.012454253552105404e-11,-2.666193872254396289e-13,-2.012454253552105404e-11,2.227882980278234060e-03,0.000000000000000000e+00
1.749304596832315207e+09,-4.155677519650430085e+00,4.999061976472289004e+00,-3.117725491104248903e+00,9.234695538377511639e-04,5.031162110138622490e-15,-2.666193872254398813e-13,5.031162110138624068e-15,9.234695543079481789e-04,-2.012454253552105404e-11,-2.666193872254396289e-13,-2.012454253552105404e-11,3.446352659425068118e-03,0.000000000000000000e+00
1.749304596891109705e+09,-4.155677519650430085e+00,4.999061976472289004e+00,-3.117740477668788035e+00,9.244695538377511882e-04,5.031162110138622490e-15,-2.666193872254398813e-13,5.031162110138624068e-15,9.244695543079482032e-04,-2.012454253552105404e-11,-2.666193872254396289e-13,-2.012454253552105404e-11,4.664822338571902177e-03,0.000000000000000000e+00
1.749304596938603878e+09,-4.158811051572458339e+00,5.004448708922981659e+00,-3.116514709487944401e+00,8.462374756795274606e-04,4.215678811711973432e-15,-5.054587146239197615e-14,4.215678811711975009e-15,8.462374760735118934e-04,-3.815223456992480781e-12,-5.054587146239192567e-14,-3.815223456992479973e-12,9.661163445632703220e-04,1.000000000000000000e+00
1.749304596952616692e+09,-4.158811051572458339e+00,5.004448708922981659e+00,-3.116487617513278074e+00,8.472374756795274849e-04,4.215678811711973432e-15,-5.054587146239197615e-14,4.215678811711975009e-15,8.472374760735119177e-04,-3.815223456992480781e-12,-5.054587146239192567e-14,-3.815223456992479973e-12,2.184586023710104706e-03,0.000000000000000000e+00
1.749304597012302637e+09,-4.158811051572458339e+00,5.004448708922981659e+00,-3.116507165630285847e+00,8.482374756795275092e-04,4.215678811711973432e-15,-5.054587146239197615e-14,4.215678811711975009e-15,8.482374760735119420e-04,-3.815223456992480781e-12,-5.054587146239192567e-14,-3.815223456992479973e-12,3.403055702856938765e-03,0.000000000000000000e+00
1.749304597047829866e+09,-4.158811051572458339e+00,5.004448708922981659e+00,-3.116511664100992007e+00,8.492374756795275335e-04,4.215678811711973432e-15,-5.054587146239197615e-14,4.215678811711975009e-15,8.492374760735119663e-04,-3.815223456992480781e-12,-5.054587146239192567e-14,-3.815223456992479973e-12,4.621525382003772824e-03,0.000000000000000000e+00
1.749304597107333899e+09,-4.158811051572458339e+00,5.004448708922981659e+00,-3.116517653723956283e+00,8.502374756795275578e-04,4.215678811711973432e-15,-5.054587146239197615e-14,4.215678811711975009e-15,8.502374760735119906e-04,-3.815223456992480781e-12,-5.054587146239192567e-14,-3.815223456992479973e-12,5.839995061150606882e-03,0.000000000000000000e+00
1.749304597140856981e+09,-4.157152262845358770e+00,5.003660877331499002e+00,-3.131394714957767444e+00,7.836118588052184844e-04,3.580873878680149954e-15,-8.041756559496827212e-15,3.580873878680151532e-15,7.836118591398760248e-04,-6.069951387390533060e-13,-8.041756559496816168e-15,-6.069951387390534070e-13,1.008130970429614581e-03,1.000000000000000000e+00
1.749304597141540527e+09,-4.157152262845358770e+00,5.003660877331499002e+00,-3.131390810337137509e+00,7.846118588052185087e-04,3.580873878680149954e-15,-8.041756559496827212e-15,3.580873878680151532e-15,7.846118591398760491e-04,-6.069951387390533060e-13,-8.041756559496816168e-15,-6.069951387390534070e-13,2.226600649576448640e-03,0.000000000000000000e+00
1.749304597201228857e+09,-4.157152262845358770e+00,5.003660877331499002e+00,-3.131398518427616740e+00,7.856118588052185331e-04,3.580873878680149954e-15,-8.041756559496827212e-15,3.580873878680151532e-15,7.856118591398760734e-04,-6.069951387390533060e-13,-8.041756559496816168e-15,-6.069951387390534070e-13,3.445070328723282699e-03,0.000000000000000000e+00
1.749304597263452768e+09,-4.157152262845358770e+00,5.003660877331499002e+00,-3.131352737569709443e+00,7.866118588052185574e-04,3.580873878680149954e-15,-8.041756559496827212e-15,3.580873878680151532e-15,7.866118591398760978e-04,-6.069951387390533060e-13,-8.041756559496816168e-15,-6.069951387390534070e-13,4.663540007870116758e-03,0.000000000000000000e+00
1.749304597348648787e+09,-4.154632870957519764e+00,5.005801518343536927e+00,-3.122677221449503993e+00,7.292483210685842031e-04,3.077647823861651846e-15,-1.544382463441334319e-15,3.077647823861653423e-15,7.292483213562117638e-04,-1.165706323887763666e-13,-1.544382463441332150e-15,-1.165706323887763413e-13,9.660613292800837148e-04,1.000000000000000000e+00
1.749304597348948240e+09,-4.154632870957519764e+00,5.005801518343536927e+00,-3.122719363070660226e+00,7.302483210685842274e-04,3.077647823861651846e-15,-1.544382463441334319e-15,3.077647823861653423e-15,7.302483213562117881e-04,-1.165706323887763666e-13,-1.544382463441332150e-15,-1.165706323887763413e-13,2.184531008426917990e-03,0.000000000000000000e+00
1.749304597349578381e+09,-4.154632870957519764e+00,5.005801518343536927e+00,-3.122805895547114741e+00,7.312483210685842517e-04,3.077647823861651846e-15,-1.544382463441334319e-15,3.077647823861653423e-15,7.312483213562118124e-04,-1.165706323887763666e-13,-1.544382463441332150e-15,-1.165706323887763413e-13,3.403000687573752049e-03,0.000000000000000000e+00
1.749304597409722328e+09,-4.154632870957519764e+00,5.005801518343536927e+00,-3.122770665866926976e+00,7.322483210685842760e-04,3.077647823861651846e-15,-1.544382463441334319e-15,3.077647823861653423e-15,7.322483213562118367e-04,-1.165706323887763666e-13,-1.544382463441332150e-15,-1.165706323887763413e-13,4.621470366720586108e-03,0.000000000000000000e+00
1.749304597472831249e+09,-4.154632870957519764e+00,5.005801518343536927e+00,-3.122731569631632453e+00,7.332483210685843003e-04,3.077647823861651846e-15,-1.544382463441334319e-15,3.077647823861653423e-15,7.332483213562118610e-04,-1.165706323887763666e-13,-1.544382463441332150e-15,-1.165706323887763413e-13,5.839940045867420167e-03,0.000000000000000000e+00
