time,x,y,theta,sigma_00,sigma_01,sigma_02,sigma_10,sigma_11,sigma_12,sigma_20,sigma_21,sigma_22,flag_sensor
1.749303308130490541e+09,-4.086947260937234816e+00,3.943870468161996712e+00,-3.019832049431661058e+00,1.438459467067189617e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.438459467067189617e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.663541154885627107e-03,0.000000000000000000e+00
1.749303308201704025e+09,-4.086947260937234816e+00,3.943870468161996712e+00,-3.019801766525500586e+00,1.439459467067189533e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.439459467067189533e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.882010834032461166e-03,0.000000000000000000e+00
1.749303308214170933e+09,-4.086406864505442549e+00,3.944816919352005069e+00,-3.013892981785682323e+00,1.258328220149927549e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.258328220149927549e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009375610619432694e-03,1.000000000000000000e+00
1.749303308229252100e+09,-4.086406864505442549e+00,3.944816919352005069e+00,-3.013912616959637969e+00,1.259328220149927464e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.259328220149927464e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.227845289766266969e-03,0.000000000000000000e+00
1.749303308298577309e+09,-4.086406864505442549e+00,3.944816919352005069e+00,-3.013899456776953478e+00,1.260328220149927380e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.260328220149927380e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.446314968913101462e-03,0.000000000000000000e+00
1.749303308334579468e+09,-4.086406864505442549e+00,3.944816919352005069e+00,-3.013936214674235448e+00,1.261328220149927296e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.261328220149927296e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.664784648059935521e-03,0.000000000000000000e+00
1.749303308401088953e+09,-4.086406864505442549e+00,3.944816919352005069e+00,-3.013928942911955122e+00,1.262328220149927212e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.262328220149927212e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.883254327206769579e-03,0.000000000000000000e+00
1.749303308417703867e+09,-4.084962280042685023e+00,3.944223176223733418e+00,-3.010124780644192644e+00,1.120841264323517309e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.120841264323517309e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009412222440276815e-03,1.000000000000000000e+00
1.749303308433814049e+09,-4.084962280042685023e+00,3.944223176223733418e+00,-3.010129218975453824e+00,1.121841264323517225e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.121841264323517225e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.227881901587111090e-03,0.000000000000000000e+00
1.749303308500618219e+09,-4.084962280042685023e+00,3.944223176223733418e+00,-3.010143718468348162e+00,1.122841264323517141e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.122841264323517141e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.446351580733945583e-03,0.000000000000000000e+00
